old_url,old_content,new_url
https://api.gouv.fr/les-api/api-prix-controles-techniques,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-prix-controles-techniques.md,https://www.data.gouv.fr/dataservices/672cf9c0cbc098058850c094
https://api.gouv.fr/les-api/api-pro-sante-connect,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-pro-sante-connect.md,https://www.data.gouv.fr/dataservices/672cf66c6d09c75cace6a623
https://api.gouv.fr/les-api/api-professionnels-bio,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-professionnels-bio.md,https://www.data.gouv.fr/dataservices/672cf6855e554cca4a916027
https://api.gouv.fr/les-api/api-pseudonymisation-documents,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-pseudonymisation-documents.md,https://www.data.gouv.fr/dataservices/6661e60fda535e9773c510ca
https://api.gouv.fr/les-api/api-radio-france,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-radio-france.md,https://www.data.gouv.fr/dataservices/6785298328cc96fed6efe2ae
https://api.gouv.fr/les-api/api-rappel-conso,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-rappel-conso.md,
https://api.gouv.fr/les-api/api-rbe,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-rbe.md,https://www.data.gouv.fr/dataservices/672cfc5bc21305d715be7f34
https://api.gouv.fr/les-api/api-recherche-entreprises,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-recherche-entreprises.md,https://www.data.gouv.fr/dataservices/672cf684c3488a0c533f7094
https://api.gouv.fr/les-api/api-rome,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-rome.md,https://www.data.gouv.fr/dataservices/672cf64aa47b8d4c15d13d58
https://api.gouv.fr/les-api/api-scolarite-ministere-education-nationale,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-scolarite-ministere-education-nationale.md,https://www.data.gouv.fr/dataservices/686278067c7937055305864b
https://api.gouv.fr/les-api/api-service-national,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-service-national.md,https://www.data.gouv.fr/dataservices/672cf985506e25cb5c5086cc
https://api.gouv.fr/les-api/api-services-publics-experiences,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-services-publics-experiences.md,https://www.data.gouv.fr/dataservices/672cf69bf89f31dae828f6d9
https://api.gouv.fr/les-api/api-services-publics-resultats,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-services-publics-resultats.md,https://www.data.gouv.fr/dataservices/672cf66b55292111be09eff8
https://api.gouv.fr/les-api/api-services-publics-structures,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-services-publics-structures.md,https://www.data.gouv.fr/dataservices/672cf68120c9ae9747b4015d
https://api.gouv.fr/les-api/api-sesali,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-sesali.md,https://www.data.gouv.fr/dataservices/672cf680a47b8d4c15d13d5e
https://api.gouv.fr/les-api/api-sfip,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-sfip.md,https://www.data.gouv.fr/dataservices/672cf66ef8b5d52b76263398
https://api.gouv.fr/les-api/api-si-amiante,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-si-amiante.md,https://www.data.gouv.fr/dataservices/672cf644f8b5d52b76263392
https://api.gouv.fr/les-api/api-smart-verify,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-smart-verify.md,https://www.data.gouv.fr/dataservices/672cf64ff8b5d52b76263394
https://api.gouv.fr/les-api/api-statut-demandeur-emploi,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-statut-demandeur-emploi.md,https://www.data.gouv.fr/dataservices/672cfc48f92a8fae20ccf3eb
https://api.gouv.fr/les-api/api-statut-etudiant,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-statut-etudiant.md,https://www.data.gouv.fr/dataservices/672cf667c3488a0c533f7092
https://api.gouv.fr/les-api/api-statut-etudiant-boursier,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-statut-etudiant-boursier.md,https://www.data.gouv.fr/dataservices/672cf6900a2a1df94c9cc37c
